Name,Text
CVE-2019-13922_augumented_5,A vulnerability has been identified in SINEMA Remote Connect Server (All versions &lt; V2.0 SP1). An attacker with administrative privileges can elicit the hash of a related device's password. The security vulnerability wo be exploited by an attacker with network access to the SINEMA Remote Connect Server and administrative privileged. At the time of advisory published no populace exploitation of this security vulnerability was known.
CVE-2019-13922_augumented_6,A vulnerability has been identified in SINEMA Remote Connect Server (All versions &lt; V2.0 SP1). An attacker with administrative privileges can obtain the hash of a connected device's password. The security vulnerability would be exploited by an assailant with network access to the SINEMA Aloof Connect Server and admin privileges. At the period of councillors publication no public exploitation of this security vulnerability was known.
CVE-2019-13922_augumented_7,A vulnerability has been identified in SINEMA Remote Connect Server (Totality versions &lt; V2.0 SP1). An molester with administrative privileges can obtain the hash of a connected device's password. The assurance vulnerability could be exploited by an attacker with network access to the SINEMA Distant Connect Server and administrative privileges. At the time of advising publication no public exploitation of this security frailty was known.
CVE-2019-13922_augumented_8,una frailty has been identified in SINEMA Remote Connect Server (All versions &lt; V2.0 SP1). An attacker with admin privileges can obtain the hash of a connected device's password. The security vulnerability could be exploited by an attacker with network access to the SINEMA Remote Connect Server and admin privileges. During the time of advisory publication no public exploitation of this security fragility was known.
CVE-2019-13922_augumented_9,una vulnerability has been identified in SINEMA Remote Connect Server (All versions &lt; V2.0 SP1). An attacker with administrative privileges can obtains the hash of a connected device's password. The security vulnerability could be exploited by an mugger with networks access to the SINEMA Remote Connect Server and administrative prerogatives. At the moment of advisory publication no public exploitation of this security vulnerability was known.
CVE-2020-4408_augumented_0,"The IBM QRadar Advise 1.1 through 2.5.2 with Watson App for IBM QRadar SIEM does not adequately mask all passwords during input, which could be acquired by a physical attacker nearby. IBM X-Force IDS: 179536."
CVE-2020-4408_augumented_1,"The IBM QRadar Advisers 1.1 through 2.5.2 with Watson App for IBM QRadar SIEM does not appropriately conceal all passwords during input, which could be obtained by a physical attacker nearby. IBM X-Force ID: 179536."
CVE-2020-4408_augumented_2,"The IBM QRadar Advising 1.1 through 2.5.2 with Watson App for IBM QRadar SIEM does not adequately mask all passwords during input, which could be obtained by a corporeal attacker neighbouring. IBM X-Force ID: 179536."
CVE-2020-4408_augumented_3,"The IBM QRadar Advisor 1.1 through 2.5.2 with Watson App for IBM QRadar SIEM does not adequately mask all passwords during inputs, which could be profited by a physical abuser nearby. IBM X-Force ID: 179536."
CVE-2020-4408_augumented_4,"The IBM QRadar Advisor 1.1 through 2.5.2 with Watson App for IBM QRadar SIEM does not appropriately masking all passwords during inlet, which could be obtained by a physical attacker nearby. IBM X-Force ID: 179536."
CVE-2020-4408_augumented_5,"The IBM QRadar Advisor 1.1 through 2.5.2 with Watson App for IBM QRadar SIEM does not suitably masking all passwords during input, which could be obtained by a physical attacker neighbours. IBM X-Force ID: 179536."
CVE-2020-4408_augumented_6,"The IBM QRadar Councillor 1.1 through 2.5.2 with Watson App for IBM QRadar SIEM does not adequately mask all passwords during input, which could be obtain by a physical attacker neighbourhood. IBM X-Force ID: 179536."
CVE-2020-4408_augumented_7,"The IBM QRadar Counselor 1.1 through 2.5.2 with Watson App for IBM QRadar SIEM does not adequately masking all passwords during input, which could be gained by a physical attacker nearby. IBM X-Force ID: 179536."
CVE-2020-4408_augumented_8,"The IBM QRadar Counselor 1.1 through 2.5.2 with Watson App for IBM QRadar SIEM does not suitably mask all passwords during input, which could be obtained by a corporeal attacker nearby. IBM X-Force ID: 179536."
CVE-2020-4408_augumented_9,"The IBM QRadar Counselors 1.1 through 2.5.2 with Watson App for IBM QRadar SIEM does not enough mask all passwords during input, which could be obtained by a corporal attacker nearby. IBM X-Force ID: 179536."
CVE-2021-33842_augumented_0,"Improper Authentication frailty in the crackers parameter of Circutor SGE-PLC1000 firmware version 0.9.2b allows an attacker to perform operations as an authenticated user. For order to exploit this vulnerability, the attacker must be indoors the network where the device affected is located."
CVE-2021-33842_augumented_1,"Improper Authentication vulnerability in the cookie parameter of Circutor SGE-PLC1000 firmware version 0.9.2b entitles an attacker to perform operations as an authenticated user. Into order to leverage this vulnerability, the attacker must be within the network where the device affected is situated."
CVE-2021-33842_augumented_2,"Improper Authentication vulnerability in the cookie parameter of Circutor SGE-PLC1000 firmware version 0.9.2b entitles an attacker to performed operations as an authenticated user. For order to exploit this vulnerability, the attacker gotta be within the network where the device affected is located."
CVE-2021-33842_augumented_3,"Improper Authentication vulnerability in the cookie parameter of Circutor SGE-PLC1000 firmware version 0.9.2b lets an attacker to perform operations as an authenticated user. At orders to utilised this vulnerability, the attacker must be within the network where the device affected is located."
CVE-2021-33842_augumented_4,"Improper Authentication vulnerability in the rusk parameter of Circutor SGE-PLC1000 firmware version 0.9.2b allows an attacker to fulfilling operations as an authenticated user. In ordering to exploit this vulnerability, the attacker must be within the network where the appliance affected is located."
CVE-2021-33842_augumented_5,"Incorrect Authentication vulnerability in the cookie parameter of Circutor SGE-PLC1000 firmware version 0.9.2b allowing an attacker to performed operations as an certify user. In order to exploit this vulnerability, the attacker must be within the network where the device affected is located."
CVE-2021-33842_augumented_6,"Inopportune Authentication vulnerability in the cookie parameter of Circutor SGE-PLC1000 firmware stepping 0.9.2b allows an attacker to perform operations as an certified user. At order to exploit this vulnerability, the attacker must be within the network where the device affected is located."
CVE-2021-33842_augumented_7,"Unsound Authentication vulnerability in the biscuit parameter of Circutor SGE-PLC1000 firmware version 0.9.2b allows an attacker to perform operations as an authenticated user. In edict to exploit this vulnerability, the attacker must be within the network where the instruments affected is located."
CVE-2021-33842_augumented_8,"Wrongful Authentication vulnerability in the biscuit parameter of Circutor SGE-PLC1000 firmware version 0.9.2b allows an attacker to perform operations as an authenticated user. In edict to exploit this vulnerability, the aggressor must be within the network where the device affected is located."
CVE-2021-33842_augumented_9,"Wrongful Authentication vulnerability in the cookie parameter of Circutor SGE-PLC1000 firmware version 0.9.2b allows an attacker to perform operations as an authenticated user. Onto edict to exploit this vulnerability, the attacker must be within the network where the apparatus affected is located."
CVE-2020-15416_augumented_0,"This vulnerability allowed network-adjacent attackers to bypassing authenticated on impacted installations of NETGEAR R6700 V1.0.4.84_10.0.58 routers. Authentication is not required to exploit this vulnerability. The specific flaw exists within the httpd service, which listens on TCP port 80 by default. The issue results from the lack of adequate validation of the length of user-supplied data prior to dubbing it to a fixed-length, stack-based buffers. An attacker can leverage this vulnerability to executes code in the context of root. Was ZDI-CAN-9703."
